id,operation,property_type,place_name,state_name,lat,lon,surface_covered_in_m2,floor,rooms,price
39b5bfa67fa56b720ee02ae8d2bfebc7066e94ec,sell,apartment,Salvador,Bahia,-12.9890124,-38.4392045,120,10,3,597000.0
934045196595ef85f2368ecf125967539ea16e69,sell,apartment,Recife,Pernambuco,-8.0423442,-34.909722,70,7,3,380000.0
2ad9de2178adba0d5974356bdbe5ac561cc4042a,sell,apartment,Recife,Pernambuco,-8.1367045,-34.911446,75,1,3,250000.0
c77053264c0746618817cc5426d466204c92c168,sell,apartment,Recife,Pernambuco,-8.132842,-34.911197,50,14,2,285000.0
08ab703fc35b1e69c0d9f547e4de3143ae55d2f7,sell,apartment,Sorocaba,São Paulo,-23.544276,-47.4832873,95,11,3,520000.0
3c195c9c89def0eb91a17742e40ed9865656d62c,sell,apartment,Stiep,Bahia,-12.9808591,-38.4468721,80,2,3,380000.0
0e303484a2675109704326681e149a63739c09ad,sell,apartment,Pituba,Bahia,-12.9994819,-38.4560755,135,5,3,650000.0
2b417e19893291049eee37b42196e98201b73c8f,sell,apartment,Pituba,Bahia,-12.9994819,-38.4560755,91,12,3,560000.0
98e8ca860ad8d3166af898c8f078098f807a9a7a,sell,apartment,Pituba,Bahia,-12.9994819,-38.4560755,110,10,3,550000.0
6ddc76117a96fdf40506f16aa50e01b00122065c,sell,apartment,Pituba,Bahia,-12.9994819,-38.4560755,130,3,3,300000.0
dd3dabec279e9964f2f0eed17b00ab0c6c4d91fb,sell,apartment,João Pessoa,Paraíba,-7.1193854,-34.8298249,59,2,2,341838.0
563d66735f18df92c5c38a116761824f2268742a,sell,apartment,Votorantim,São Paulo,-23.544276,-47.4832873,54,2,2,199990.0
44e269787afb9d25e008373e9e49aadccc17083d,sell,apartment,Nazaré,Bahia,-12.9808155,-38.5086421,130,1,3,360000.0
877f01591437c475874be172fc30da1682eb925e,sell,apartment,Pina,Pernambuco,-8.0938881,-34.883418,66,2,3,440000.0
51678de4fd16e2240b9d401fb5f89f1a4f715a96,sell,apartment,Tingui,Paraná,-25.3904281149,-49.2193615437,52,2,2,226000.0
c8b4ed20186b2dacbf39d251e06523f98ef8cf36,sell,apartment,Niterói,Rio de Janeiro,-22.9026191,-43.1011958,194,15,3,1356000.0
a85e2aa41902dc7eea30ca135156ac86bb0fd115,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,65,4,1,140000.0
c21fe1cea1fc1e84cc01385c6cba6eab25edf9ff,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,80,2,2,235000.0
921c9eeb0835f544750ca355161574b0e0ef7c90,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,85,5,2,330000.0
a76ee9ea1b6b38e5862f7500a802b4d0c3812c01,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,55,11,1,210000.0
89ec91c1bfccbba2fb0dd6c1e9330903c37ec306,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,50,3,1,230000.0
b9c0fc6eaca2cadef4a7e3f518666215a6637b24,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,78,3,2,300000.0
0b35bd8735a1d612b3399897e6c07566d46dff6c,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,35,2,1,149000.0
c4d045d50b9d2a4fc35a20877dd22357c4d3f9aa,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,100,5,2,350000.0
d7b5b40e1efb75aa62654b5a8bb64d5dd4312ebc,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,50,7,1,185000.0
04958f0d7218fe82ea731f96d895ce3a0ecd54be,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,95,9,2,305000.0
6c7347cfad961ee857ee4dbaed45599184abbd38,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,92,21,3,530000.0
eb78e8cd8b7f0fa92b08554903da39b61ab53510,sell,apartment,Praia Grande,São Paulo,-24.0223946,-46.4546447,50,5,1,180000.0
9e071826cbe2b8dcf4e97565690f54139ecd0d82,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,57,9,1,261084.0
36790991c50387d48f1317fda2333d2132868c52,sell,apartment,Praia Grande,São Paulo,-24.0223946,-46.4546447,80,5,2,265000.0
48bae748bc03f516a0b0ed8a266c28a37568ff29,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,38,7,1,155000.0
c618f4a569acaa0d5f6c86f0c6f4d3100ed99e35,sell,apartment,Praia Grande,São Paulo,-24.009512,-46.422485,93,8,2,300000.0
e64d5144a6bc2e000511e7302b8fec918c5e5ac8,sell,apartment,Praia Grande,São Paulo,-24.018347,-46.460938,65,3,1,150000.0
