id,operation,property_type,place_name,state_name,lat,lon,surface_covered_in_m2,floor,rooms,price
15134d021638558a5cb02656937f48da95542d12,sell,apartment,Vila Olímpia,São Paulo,-23.6,-46.6833,105,11,3,950000.0
a511c617e0810aad1f7d1cd7e99e1be0e6c73d70,sell,apartment,Vila Olímpia,São Paulo,-23.6,-46.6833,76,2,2,800000.0
0764a22d7ee3549cc260e32f1e520eccf177938c,sell,apartment,Cocó,Ceará,-3.766667,-38.5,114,4,4,380000.0
f3a452b0a97251a5230ab4476f373be34a6faad5,sell,apartment,Aquiraz,Ceará,-3.90139,-38.39111,82,1,4,548300.0
9d5089d6104b294e348ec65e688e4fd19e0ede09,sell,apartment,Recife,Pernambuco,-8.01172,-34.92999,69,3,3,302000.0
de22700f690b89cb2230e1db0ff83a21c7931117,sell,apartment,Méier,Rio de Janeiro,-22.90134,-43.28148,86,3,2,430000.0
96ebf03ad16b31728fe8b1a3b6833aac87e25de9,sell,apartment,Icaraí,Rio de Janeiro,-22.90725,-43.11018,150,2,3,950000.0
0b2686901bda542548160bb83ab78fedadd79533,sell,apartment,Barra da Tijuca,Rio de Janeiro,-22.99835,-43.36545,92,3,2,897000.0
a7d17eaad938c42e37d3bdb5aaa1a2f9fb7709f6,sell,apartment,Barra da Tijuca,Rio de Janeiro,-22.99835,-43.36545,340,5,3,5500000.0
e96cf53c5916cac8a02dc3dd8af2dc84ea4fe89f,sell,apartment,Vila Clementino,São Paulo,-23.6014,-46.641663,80,16,2,600000.0
98caff1bdf0f0c7912aabb5b9df9185f30a00a3d,sell,apartment,Santos,São Paulo,-23.96686,-46.33905,30,4,1,230000.0
a8ee17812a5dec46d3ea43bc64395e16092ae26b,sell,apartment,Menino Deus,Rio Grande do Sul,-30.03305556,-51.23,63,13,2,497500.0
b829f9e8f280f6268ed08a593fa4e6212533b4da,sell,apartment,Brasília,Distrito Federal,-15.80002,-47.929902,86,2,3,860000.0
81c4cd18ecebce9bd9c38810b484ddefede56f6f,sell,house,Jardim Guanabara,Rio de Janeiro,-22.814378,-43.21174,297,2,1,1450000.0
048cac88994377807e7011c34b239d4d2f5fbc9c,sell,apartment,Ramos,Rio de Janeiro,-22.8567,-43.2523143,50,5,1,225000.0
6bc1797925fcec1f46e9c7a0e54f7c3be455265e,sell,apartment,Barra da Tijuca,Rio de Janeiro,-23.004181,-43.36084,52,9,1,1000000.0
4f4e424a72cb16d83f00be142de69c39be3f64d4,sell,house,Recreio dos Bandeirantes,Rio de Janeiro,-23.019265,-43.48928,314,1,2,1500000.0
643e216c8568deed4f59b24e2d45e5dc06972b92,sell,apartment,Vila Firmiano Pinto,São Paulo,-23.59794,-46.620106,93,11,3,750000.0
956913c30760d5ea153130df62cb3c3e45852361,sell,apartment,Sacomã,São Paulo,-23.614096,-46.59671,50,7,2,266000.0
dabbd312ae395fa22c1e393b92a28cb709b5a797,sell,apartment,Campestre,São Paulo,-23.640903,-46.53793,69,33,3,295000.0
aea6a8d6ce80266475c64fbcebdd922d0cfd4ff2,sell,apartment,Cidade Vargas,São Paulo,-23.646666,-46.63755,67,8,3,520000.0
2affd2b10e7e2c19f57880a98a189e0d262ace8a,sell,apartment,Santos,São Paulo,-23.977383,-46.31563,98,1,2,500000.0
7a2020abe03c90ca485e3c893c03405d11e043da,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,90,11,2,299000.0
3a47a7087812945a9ddc06a97dcd8d0ef49fec60,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,85,7,3,430000.0
209582646922f81b518ec8056b4fdb154bd55c11,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,146,9,3,960000.0
53e6cae2a415a7c1834375ed13f49c99ae096834,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,119,9,2,310000.0
68cafd74caf4afe11d7927f9c6a5bc1c0b50f9eb,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,62,10,2,260000.0
30d5e50c630adc0ebe96f79afba1e21b7f2c8ed2,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,50,9,1,165000.0
ebfc042a8687ac20fb55bf8ba818f9593317d99c,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,63,4,2,305000.0
2e0f3c4c810779478d967c99aad028ccf2781767,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,60,5,1,170000.0
f7e41170538b7b925549b7447e1d5754e0807c9a,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,45,10,1,160000.0
4087ecd7aca83cb150866ee8b24ba18f675ff427,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,80,33,3,550000.0
d3e33ff21e2aabea3531dabb1cb039125c22be98,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,65,2,2,240000.0
cf0b19739c3e7b0e5f73a8d9e53c5dddc483934f,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,33,7,1,140000.0
8eab96f861c1a262f0dbac4920537d8c891cdc54,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,73,1,2,278000.0
3913bbea44e02b01d6ec28b054482dad5453f1e6,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,66,7,2,240000.0
da0d0006d35911bf4f53add7ab6e93cab4e93aa4,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,62,6,2,215000.0
13a5110d774c8979a10591f8918241526937f821,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,38,10,1,165000.0
c3c53cf27f810febaeafde4471a863ef80155b7c,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,83,14,2,390000.0
8323f18389877c476afb014447d2a61dd323575d,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,62,4,1,240000.0
3f2dd478fa30bb87ec8119a5292dff5ec4999459,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,165,11,3,750000.0
0faf02a4feb658395b161c3cb9a841bf0a9c9675,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,40,2,1,185000.0
6b5d90ebf4526eda6dbf4a7133fc157e1367d66a,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,98,5,2,360000.0
0f9a1fc90ee63fb94eee0ab68cd865998b000cfe,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,65,5,1,250000.0
ede8437ff7af6e7a64135124951f057bd0a0b18b,sell,apartment,Praia Grande,São Paulo,-24.00592,-46.416656,85,1,2,390000.0
